timestamp,pv1_watt,pv2_watt,ac_house_watt,battery_soc_percent,battery_power_watt,total_pv_wh_daily,pv1_temp_c,pv2_temp_c,inv_temp_c,grid_cons_watt,inv_to_plug_watt,permanent_watt,pv_to_inv_watt,pv1_volt,pv2_volt,inv_volt,bat_lower_limit,bat_upper_limit,wifi_rssi
2026-06-23T21:00:46,0.0,0.0,17.0,0.0,0.0,0.0,,,,,,,,,,,,,
2026-06-23T21:03:06,0.0,0.0,19.0,0.0,0.0,0.0,,,,,,,,,,,,,
2026-06-23T21:18:22,0.0,0.0,19.0,90.0,23.0,0.0,,,,,,,,,,,,,
2026-06-23T22:11:20,0.0,0.0,18.0,86.0,21.0,0.0,,,,,,,,,,,,,
2026-06-23T22:12:23,0.0,0.0,18.0,86.0,21.0,0.0,,,,,,,,,,,,,
2026-06-23T22:14:20,0.0,0.0,18.0,86.0,21.0,0.0,,,,,,,,,,,,,
2026-06-23T22:16:37,0.0,0.0,18.0,86.0,21.0,0.0,,,,,,,,,,,,,
2026-06-23T22:18:19,0.0,0.0,18.0,86.0,21.0,0.0,,,,,,,,,,,,,
2026-06-23T22:20:32,0.0,0.0,18.0,86.0,21.0,0.0,,,,,,,,,,,,,
2026-06-23T22:22:21,0.0,0.0,18.0,86.0,21.0,0.0,,,,,,,,,,,,,
2026-06-23T22:24:26,0.0,0.0,18.0,86.0,21.0,0.0,,,,,,,,,,,,,
2026-06-23T22:26:22,0.0,0.0,83.0,86.0,87.0,0.0,,,,,,,,,,,,,
2026-06-23T22:28:22,0.0,0.0,83.0,86.0,87.0,0.0,,,,,,,,,,,,,
2026-06-23T22:30:41,0.0,0.0,83.0,86.0,87.0,0.0,,,,,,,,,,,,,
2026-06-23T22:32:21,0.0,0.0,83.0,86.0,87.0,0.0,,,,,,,,,,,,,
2026-06-23T22:34:19,0.0,0.0,83.0,86.0,87.0,0.0,,,,,,,,,,,,,
2026-06-23T22:36:22,0.0,0.0,83.0,86.0,87.0,0.0,,,,,,,,,,,,,
2026-06-23T22:38:19,0.0,0.0,83.0,86.0,87.0,0.0,,,,,,,,,,,,,
2026-06-23T22:40:30,0.0,0.0,75.0,84.0,78.0,0.0,,,,,,,,,,,,,
2026-06-23T22:42:21,0.0,0.0,75.0,84.0,78.0,0.0,,,,,,,,,,,,,
2026-06-23T22:43:50,0.0,0.0,75.0,84.0,78.0,0.0,,,,,,,,,,,,,
2026-06-23T22:44:18,0.0,0.0,75.0,84.0,78.0,0.0,,,,,,,,,,,,,
